,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
257,Carrollton,32.9883599,-96.8997702,Quinlan's Sports Grill & Bar,32.986352932279694,-96.8544870596417,Bar
258,Carrollton,32.9883599,-96.8997702,Braum's,32.987054,-96.840161,Ice Cream Shop
259,Carrollton,32.9883599,-96.8997702,Chick-fil-A,32.9536384,-96.8524642,Fast Food Restaurant
260,Carrollton,32.9883599,-96.8997702,Chipotle Mexican Grill,33.000506762173316,-96.96263327263182,Mexican Restaurant
261,Carrollton,32.9883599,-96.8997702,Fuzzy's Taco Shop,32.984569,-96.842795,Mexican Restaurant
262,Carrollton,32.9883599,-96.8997702,The Diner of Dallas,32.95298451373935,-96.8666739211559,Diner
263,Carrollton,32.9883599,-96.8997702,Escapé Coffee & Donuts,33.03469937693472,-96.89777983410895,Café
264,Carrollton,32.9883599,-96.8997702,Costco,32.99828548315984,-96.96404223085615,Warehouse Store
265,Carrollton,32.9883599,-96.8997702,Addison Athletic Club,32.94990366689907,-96.84913598091923,Gym
266,Carrollton,32.9883599,-96.8997702,R.E. Good Soccer Complex,32.952981296745236,-96.93345916630274,Soccer Field
267,Carrollton,32.9883599,-96.8997702,BJ's Restaurant & Brewhouse,33.00018856034992,-96.9620491962141,American Restaurant
268,Carrollton,32.9883599,-96.8997702,The Lakes Castle Hills Golf Club,33.041427206659485,-96.90564646485811,Golf Course
269,Carrollton,32.9883599,-96.8997702,Kroger,32.9707789,-96.9609582,Supermarket
270,Carrollton,32.9883599,-96.8997702,Prestonwood Baptist Church,33.02857596352859,-96.84688189291082,Church
271,Carrollton,32.9883599,-96.8997702,Pappadeaux Seafood Kitchen,32.99915,-96.83071,Seafood Restaurant
272,Carrollton,32.9883599,-96.8997702,Caribbean Cafe,32.95286462933517,-96.87116905204901,Caribbean Restaurant
273,Carrollton,32.9883599,-96.8997702,Man's Best Friend,32.98492705717827,-96.83911629406943,Pet Store
274,Carrollton,32.9883599,-96.8997702,Zocados Mexican Resturant,33.0243572907535,-96.93734154103088,Mexican Restaurant
275,Carrollton,32.9883599,-96.8997702,P.F. Chang's,32.998518708748165,-96.83023452758789,Chinese Restaurant
276,Carrollton,32.9883599,-96.8997702,Keith's Comics,32.988035606454964,-96.84124145472602,Hobby Shop
277,Carrollton,32.9883599,-96.8997702,Dunn Brothers Coffee,32.9537011,-96.8541712,Coffee Shop
278,Carrollton,32.9883599,-96.8997702,Chick-fil-A,32.9979965,-96.831549,Fast Food Restaurant
279,Carrollton,32.9883599,-96.8997702,Best Thai Signature,32.95479,-96.84132,Thai Restaurant
280,Carrollton,32.9883599,-96.8997702,Wendy's,33.024319265145095,-96.88384182751179,Fast Food Restaurant
281,Carrollton,32.9883599,-96.8997702,III Forks,32.99169540631128,-96.82843690848702,Steakhouse
282,Carrollton,32.9883599,-96.8997702,Dollar Tree,32.951175242793326,-96.85342211156801,Discount Store
283,Carrollton,32.9883599,-96.8997702,Angelo and Vito's,32.99732049964776,-96.83124567486364,Pizza Place
284,Carrollton,32.9883599,-96.8997702,Lefty's Lobster and Chowder House,32.954527857020345,-96.84435609984261,Seafood Restaurant
285,Carrollton,32.9883599,-96.8997702,Taste of Chicago,32.95020153463529,-96.83973457666974,Pizza Place
286,Carrollton,32.9883599,-96.8997702,Riverchase Golf Club,32.95573618198564,-96.94717387261824,Golf Course
287,Carrollton,32.9883599,-96.8997702,Fat Straws Bubble Tea & Juice,33.02702110826486,-96.8416421843873,Bubble Tea Shop
288,Carrollton,32.9883599,-96.8997702,Sid's Rainbow Fountain & Grill,32.9522496515449,-96.90766760683422,Diner
289,Carrollton,32.9883599,-96.8997702,Norma's Cafe,32.990564102845184,-96.83068611655497,Café
290,Carrollton,32.9883599,-96.8997702,Farmers Branch Community Recreation Center,32.93756819804525,-96.87909937805686,Recreation Center
291,Carrollton,32.9883599,-96.8997702,Chase Bank,32.997876,-96.843316,Bank
292,Carrollton,32.9883599,-96.8997702,Coyote Ridge Golf Club,33.02573072270081,-96.93912563691582,Golf Course
293,Carrollton,32.9883599,-96.8997702,Cavanaugh Flight Museum,32.972898235087975,-96.83468380235342,History Museum
294,Carrollton,32.9883599,-96.8997702,Maguire's North Dallas,32.990102371557484,-96.82866661963105,American Restaurant
295,Carrollton,32.9883599,-96.8997702,Elite Cigar Cafe,32.95496702929037,-96.83787488773157,Smoke Shop
296,Carrollton,32.9883599,-96.8997702,Joe's Italian Café,32.95354082114835,-96.8469290346068,Italian Restaurant
297,Carrollton,32.9883599,-96.8997702,Fogo de Chao Brazilian Steakhouse,32.95378171798811,-96.83773760921002,Churrascaria
298,Carrollton,32.9883599,-96.8997702,Chuy's,32.95357493451999,-96.83581508869585,Mexican Restaurant
299,Carrollton,32.9883599,-96.8997702,Anime Pop,32.95468079764935,-96.84119581948121,Hobby Shop
300,Cedar Hill,32.5844599,-96.9588596,Sam's Pizza And Pasta,32.58873069510834,-96.95657997683509,Italian Restaurant
301,Cedar Hill,32.5844599,-96.9588596,White Rhino Coffee,32.58966115422904,-96.9504290785257,Coffee Shop
302,Cedar Hill,32.5844599,-96.9588596,Campuzano Mexican Food,32.590229473995116,-96.94863149050786,Mexican Restaurant
303,Cedar Hill,32.5844599,-96.9588596,Dick's Uptown Cafe,32.59591423904841,-96.94503502114091,Café
304,Cedar Hill,32.5844599,-96.9588596,Babe's Chicken Dinner House,32.588403898598244,-96.95615253255224,Southern / Soul Food Restaurant
305,Cedar Hill,32.5844599,-96.9588596,Sprouts Farmers Market,32.5925211,-96.9393553,Grocery Store
306,Cedar Hill,32.5844599,-96.9588596,Chick-fil-A,32.5931239,-96.9372805,Fast Food Restaurant
307,Cedar Hill,32.5844599,-96.9588596,Hillside Village,32.60241589657342,-96.94217920303345,Shopping Mall
308,Cedar Hill,32.5844599,-96.9588596,Starbucks,32.591293,-96.93567,Coffee Shop
309,Cedar Hill,32.5844599,-96.9588596,HomeGoods,32.5916658,-96.9386564,Furniture / Home Store
310,Cedar Hill,32.5844599,-96.9588596,Red Robin Gourmet Burgers and Brews,32.593032779695314,-96.9443890077014,Burger Joint
311,Cedar Hill,32.5844599,-96.9588596,GameStop,32.60238601860875,-96.94286212038497,Video Game Store
312,Cedar Hill,32.5844599,-96.9588596,U Need Nails & Tan,32.5882292079935,-96.94590864523639,Nail Salon
313,Cedar Hill,32.5844599,-96.9588596,Dillard's,32.60281438237527,-96.94412889710084,Department Store
314,Cedar Hill,32.5844599,-96.9588596,David's Seafood Grill,32.59332880594318,-96.93891326609295,Seafood Restaurant
315,Cedar Hill,32.5844599,-96.9588596,Victoria's Secret PINK,32.6027614900195,-96.9426522929496,Lingerie Store
316,Cedar Hill,32.5844599,-96.9588596,Barnes & Noble,32.602090030235665,-96.94231870310324,Bookstore
317,Cedar Hill,32.5844599,-96.9588596,Hobby Lobby,32.592565,-96.941203,Fabric Shop
318,Cedar Hill,32.5844599,-96.9588596,Panera Bread,32.6038443,-96.9354224,Bakery
319,Cedar Hill,32.5844599,-96.9588596,Bath & Body Works,32.59230674629663,-96.93868980331017,Cosmetics Shop
320,Cedar Hill,32.5844599,-96.9588596,The Home Depot,32.59421327298968,-96.93600475788116,Hardware Store
321,Cedar Hill,32.5844599,-96.9588596,Chapp's Cafe,32.59967404835926,-96.9442989091109,Burger Joint
322,Cedar Hill,32.5844599,-96.9588596,Cinemark 14,32.59242132582054,-96.95015730488262,Movie Theater
323,Cedar Hill,32.5844599,-96.9588596,Razzoo's Cajun Cafe,32.60246905363878,-96.94045620701593,Cajun / Creole Restaurant
324,Cedar Hill,32.5844599,-96.9588596,Wendy's,32.591920697510595,-96.93746387958527,Fast Food Restaurant
325,Cedar Hill,32.5844599,-96.9588596,King China,32.59040340586403,-96.9428771246959,Asian Restaurant
326,Cedar Hill,32.5844599,-96.9588596,Cedar Hill Recreation Center,32.57430891295887,-96.93801228871703,Building
327,Cedar Hill,32.5844599,-96.9588596,Five Guys,32.59243691700119,-96.93813737025187,Burger Joint
328,Cedar Hill,32.5844599,-96.9588596,Michaels,32.60377343747376,-96.93707013149839,Arts & Crafts Store
329,Cedar Hill,32.5844599,-96.9588596,Half Price Books,32.6003142,-96.9373998,Bookstore
330,Cedar Hill,32.5844599,-96.9588596,Murphy USA,32.60038219696941,-96.9454446547292,Gas Station
331,Cedar Hill,32.5844599,-96.9588596,Firehouse Subs,32.592798,-96.939598,Sandwich Place
332,Cedar Hill,32.5844599,-96.9588596,Akita Hibachi Sushi & Bar,32.595998766729316,-96.93809826343545,Asian Restaurant
333,Cedar Hill,32.5844599,-96.9588596,The Vitamin Shoppe,32.601157,-96.933907,Supplement Shop
334,Cedar Hill,32.5844599,-96.9588596,Kohl's,32.595974496869246,-96.93607297118433,Department Store
335,Cedar Hill,32.5844599,-96.9588596,The UPS Store,32.591673969611996,-96.93607314728793,Shipping Store
336,Cedar Hill,32.5844599,-96.9588596,Chipotle Mexican Grill,32.59237574017432,-96.93786072023772,Mexican Restaurant
337,Cedar Hill,32.5844599,-96.9588596,ALDI,32.590496025755456,-96.9248815227865,Grocery Store
338,Cedar Hill,32.5844599,-96.9588596,Suzushii,32.59807301488267,-96.94414667727361,Sushi Restaurant
339,Cedar Hill,32.5844599,-96.9588596,Romano's Macaroni Grill,32.593973,-96.939383,Italian Restaurant
340,Cedar Hill,32.5844599,-96.9588596,Albertsons,32.5930461,-96.9351707,Grocery Store
341,Cedar Hill,32.5844599,-96.9588596,Walmart Neighborhood Market,32.58861780079795,-96.92448010080756,Grocery Store
342,Cedar Hill,32.5844599,-96.9588596,American Eagle Outfitters,32.601648573785106,-96.94259744988267,Clothing Store
343,Cedar Hill,32.5844599,-96.9588596,Bath & Body Works,32.602671802251784,-96.94249170316428,Cosmetics Shop
344,Cedar Hill,32.5844599,-96.9588596,Bamboo Palace,32.605971530879174,-96.9319497753061,Chinese Restaurant
345,Cedar Hill,32.5844599,-96.9588596,JCPenney,32.593688,-96.946463,Department Store
346,Cedar Hill,32.5844599,-96.9588596,Target,32.603303196712254,-96.9367145772834,Big Box Store
347,Cedar Hill,32.5844599,-96.9588596,Bed Bath & Beyond,32.6010529,-96.9371234,Furniture / Home Store
348,Cedar Hill,32.5844599,-96.9588596,Wetzel's Pretzels,32.60263771892998,-96.94191773600807,Snack Place
349,Cedar Hill,32.5844599,-96.9588596,McAlister's Deli,32.59372319812366,-96.93752438368136,Deli / Bodega
350,Cedar Hill,32.5844599,-96.9588596,Planet Fitness Cedar Hill,32.59687557773284,-96.93619124667859,Gym / Fitness Center
351,Cedar Hill,32.5844599,-96.9588596,Dunkin',32.59988590485067,-96.94460880613423,Donut Shop
352,Cedar Hill,32.5844599,-96.9588596,Saltgrass Steakhouse,32.60313443773998,-96.93402394652372,Steakhouse
353,Cedar Hill,32.5844599,-96.9588596,Cedar Ridge Preserve,32.63868680936748,-96.95913987808507,Nature Preserve
354,Cedar Hill,32.5844599,-96.9588596,Costco,32.62125640880434,-96.90966555319945,Warehouse Store
355,Cedar Hill,32.5844599,-96.9588596,Smoothie King,32.593658,-96.937414,Smoothie Shop
356,Cedar Hill,32.5844599,-96.9588596,Veracruz Cafe - Cedar Hill,32.61747601243557,-96.91764435999376,Mexican Restaurant
357,Cedar Hill,32.5844599,-96.9588596,Ellen's fairway,32.5643984639233,-96.9669301504032,Theme Park
358,Cedar Hill,32.5844599,-96.9588596,Jason's Deli,32.604798928680914,-96.93255160939744,Deli / Bodega
359,Cedar Hill,32.5844599,-96.9588596,Joe Pool Lake,32.628388175159984,-97.00118243694305,Lake
360,Cedar Hill,32.5844599,-96.9588596,The Oasis,32.5339153905403,-96.97713108181559,Bar
361,Cedar Hill,32.5844599,-96.9588596,Cedar Hill State Park,32.648932389309266,-96.97487347086276,State / Provincial Park
362,Cedar Hill,32.5844599,-96.9588596,Starbucks,32.6481876762543,-96.92309318247139,Coffee Shop
363,Cedar Hill,32.5844599,-96.9588596,Choose Again Yoga,32.65025182139968,-96.92554950714111,Yoga Studio
364,Cedar Hill,32.5844599,-96.9588596,Cox Farms Market,32.64096810177134,-96.90766955743909,Grocery Store
365,Cedar Hill,32.5844599,-96.9588596,Tom Thumb,32.6481094,-96.9230181,Supermarket
366,Cedar Hill,32.5844599,-96.9588596,Costco Food Court,32.62126595766957,-96.90962386773926,Food Court
367,Cedar Hill,32.5844599,-96.9588596,LA Fitness,32.62496628998682,-96.90673750824902,Gym / Fitness Center
368,Cedar Hill,32.5844599,-96.9588596,CVS pharmacy,32.5901550732251,-96.89202215975354,Pharmacy
369,Cedar Hill,32.5844599,-96.9588596,Quiktrip,32.62234304393171,-96.89578992368878,Convenience Store
370,Cedar Hill,32.5844599,-96.9588596,HAV-R Charburgers,32.646576923612706,-96.94239346106232,Burger Joint
371,Cedar Hill,32.5844599,-96.9588596,"Ovilla, TX",32.539712633110376,-96.8923404449831,Outdoors & Recreation
372,Cedar Hill,32.5844599,-96.9588596,Whataburger,32.63343404952439,-96.9008248618612,Fast Food Restaurant
373,Cedar Hill,32.5844599,-96.9588596,Valley Ridge Park,32.556332295303434,-97.00672650462897,Park
374,Cedar Hill,32.5844599,-96.9588596,The Boxcar Club,32.56051540018637,-96.89178518359446,Bar
375,Cedar Hill,32.5844599,-96.9588596,Tangle ridge golf course,32.563929291883625,-97.01385324067019,Golf Course
376,Cedar Hill,32.5844599,-96.9588596,Dickey's Barbecue Pit,32.62448985206345,-96.90759984798883,BBQ Joint
377,Cedar Hill,32.5844599,-96.9588596,Walgreens,32.632354207506836,-96.94379318637469,Pharmacy
378,Cedar Hill,32.5844599,-96.9588596,Albertsons,32.58839279626348,-96.89209538704745,Grocery Store
379,Cedar Hill,32.5844599,-96.9588596,McDonald's,32.647524904629734,-96.94331084605099,Fast Food Restaurant
380,Cedar Hill,32.5844599,-96.9588596,Walmart,32.59261199273748,-96.87954387301255,Big Box Store
381,Cedar Hill,32.5844599,-96.9588596,Papa John's Pizza,32.589282,-96.8907324,Pizza Place
382,Cedar Hill,32.5844599,-96.9588596,Dollar Tree,32.647962432732676,-96.92625932895237,Discount Store
383,Cedar Hill,32.5844599,-96.9588596,Boston Market,32.6486015307949,-96.92511692933475,American Restaurant
384,Cedar Hill,32.5844599,-96.9588596,Murphy USA,32.590224847412195,-96.87958739800132,Gas Station
385,Cedar Hill,32.5844599,-96.9588596,Dollar General,32.64662743918267,-96.92468227051016,Discount Store
386,Cedar Hill,32.5844599,-96.9588596,Family Dollar,32.62530129830687,-96.94440553630214,Discount Store
387,Cedar Hill,32.5844599,-96.9588596,SUBWAY,32.589419425178995,-96.89050504989444,Sandwich Place
388,Cedar Hill,32.5844599,-96.9588596,Redbox,32.58480112,-96.89536202,Video Store
389,Cedar Hill,32.5844599,-96.9588596,ALDI,32.648137298209875,-96.92616092654353,Grocery Store
390,Cedar Hill,32.5844599,-96.9588596,Wingstop,32.65015,-96.92611,Wings Joint
391,Cedar Hill,32.5844599,-96.9588596,Walmart,32.64939610529123,-96.94389172912557,Big Box Store
392,Cedar Hill,32.5844599,-96.9588596,Walgreens,32.64716173496214,-96.92475380588637,Pharmacy
393,Cedar Hill,32.5844599,-96.9588596,7-Eleven,32.58925517993615,-96.87364473938936,Convenience Store
394,Cedar Hill,32.5844599,-96.9588596,Little Caesars Pizza,32.58842012304028,-96.89086014603119,Pizza Place
395,Cedar Hill,32.5844599,-96.9588596,T-Mobile,32.648435,-96.926548,Mobile Phone Shop
396,Cedar Hill,32.5844599,-96.9588596,Bealls,32.64693040828429,-96.92432417059283,Department Store
397,Cedar Hill,32.5844599,-96.9588596,Snap Fitness,32.648302581102705,-96.92365805771031,Gym / Fitness Center
398,Cedar Hill,32.5844599,-96.9588596,Circle K,32.5888003,-96.8919661,Convenience Store
399,Cedar Hill,32.5844599,-96.9588596,Little Caesars Pizza,32.63438071456446,-96.94429543442634,Pizza Place
400,Cockrell Hill,32.7381821,-96.8885498,Cheesesteak House,32.74975118851059,-96.85146738883667,Sandwich Place
401,Cockrell Hill,32.7381821,-96.8885498,Whataburger,32.76446548250805,-96.89502351996434,Burger Joint
402,Cockrell Hill,32.7381821,-96.8885498,Oak Cliff Nature Preserve,32.71415431655241,-96.86534414755607,Nature Preserve
403,Cockrell Hill,32.7381821,-96.8885498,Chick-fil-A,32.7640261,-96.8959467,Fast Food Restaurant
404,Cockrell Hill,32.7381821,-96.8885498,The Kessler Theater,32.74936889003573,-96.84250980040775,Music Venue
405,Cockrell Hill,32.7381821,-96.8885498,WIN Buffet,32.71937836371882,-96.87813875635422,Chinese Restaurant
406,Cockrell Hill,32.7381821,-96.8885498,El Rio Grande Latin Market,32.74885414729656,-96.8588177305769,Supermarket
407,Cockrell Hill,32.7381821,-96.8885498,Kiest Park,32.70970833833862,-96.85250759124756,Park
408,Cockrell Hill,32.7381821,-96.8885498,Starbucks,32.7648762999567,-96.89607014645244,Coffee Shop
409,Cockrell Hill,32.7381821,-96.8885498,Stevens Park Golf Course,32.756622948793556,-96.84732699184116,Golf Course
410,Cockrell Hill,32.7381821,-96.8885498,Tia Dora's Bakery & Cafe,32.71951895717221,-96.85841047735165,Bakery
411,Cockrell Hill,32.7381821,-96.8885498,Tachito's Mexican Restaurant,32.72012191720151,-96.87266926788665,Mexican Restaurant
412,Cockrell Hill,32.7381821,-96.8885498,Jed's Grill,32.7433748,-96.8395954,American Restaurant
413,Cockrell Hill,32.7381821,-96.8885498,Nova,32.74970023091423,-96.84499593203928,Gastropub
414,Cockrell Hill,32.7381821,-96.8885498,Baskin-Robbins,32.70634996459131,-96.85813724960718,Ice Cream Shop
415,Cockrell Hill,32.7381821,-96.8885498,Davis Street Espresso,32.74970620274512,-96.83681590932434,Coffee Shop
416,Cockrell Hill,32.7381821,-96.8885498,La Calle Doce,32.74141207241214,-96.8289519535759,Mexican Restaurant
417,Cockrell Hill,32.7381821,-96.8885498,"Dude, Sweet Chocolate",32.74801896856625,-96.82884656618474,Chocolate Shop
418,Cockrell Hill,32.7381821,-96.8885498,bbbop seoul kitchen,32.74947399004753,-96.83695964654194,Korean Restaurant
419,Cockrell Hill,32.7381821,-96.8885498,Bolsa,32.749319415107195,-96.83197934541624,American Restaurant
420,Cockrell Hill,32.7381821,-96.8885498,Lula B's,32.76310857359537,-96.85384191761298,Antique Shop
421,Cockrell Hill,32.7381821,-96.8885498,Norma's Cafe,32.74962684156815,-96.84143641228644,Diner
422,Cockrell Hill,32.7381821,-96.8885498,Cocoandre Chocolatier,32.74953339270765,-96.83721049764775,Chocolate Shop
423,Cockrell Hill,32.7381821,-96.8885498,Emporium Pies,32.747698726499436,-96.82823247084639,Pie Shop
424,Cockrell Hill,32.7381821,-96.8885498,Olive Garden,32.766494,-96.874868,Italian Restaurant
425,Cockrell Hill,32.7381821,-96.8885498,Lockhart Smokehouse,32.749368355161984,-96.82856868336084,BBQ Joint
426,Cockrell Hill,32.7381821,-96.8885498,Eno's Pizza Tavern,32.74839215170563,-96.82839884528761,Pizza Place
427,Cockrell Hill,32.7381821,-96.8885498,Lucia,32.74805780355015,-96.82877082176908,Italian Restaurant
428,Cockrell Hill,32.7381821,-96.8885498,Cigar Art Oak Cliff,32.749200105830184,-96.82819548758809,Smoke Shop
429,Cockrell Hill,32.7381821,-96.8885498,The Wild Detectives,32.74788766367606,-96.82726700660695,Bar
430,Cockrell Hill,32.7381821,-96.8885498,Oak Cliff Donuts,32.722183588853994,-96.85677086970371,Donut Shop
431,Cockrell Hill,32.7381821,-96.8885498,Sweet 200,32.74937097221609,-96.8355786421667,Salon / Barbershop
432,Cockrell Hill,32.7381821,-96.8885498,Tacodeli,32.76925129439712,-96.83549245390478,Taco Place
433,Cockrell Hill,32.7381821,-96.8885498,QuikTrip,32.74067963512826,-96.82499127794033,Convenience Store
434,Cockrell Hill,32.7381821,-96.8885498,Houndstooth Coffee,32.7691591202348,-96.83553474553713,Coffee Shop
